date_day,platform,channel,metric,value
2026-07-13,organic,social_organic,last_click_sessions,389
2026-07-13,organic,social_organic,last_click_qs,107
2026-07-13,organic,social_organic,last_click_cp,1
2026-07-13,organic,social_organic,last_click_op,1
2026-07-13,other,other,last_click_sessions,335
2026-07-13,other,other,last_click_qs,21
2026-07-13,other,other,last_click_cp,3
2026-07-13,other,other,last_click_op,3
2026-07-13,referral,referral,last_click_sessions,12
2026-07-13,referral,referral,last_click_qs,0
2026-07-13,referral,referral,last_click_cp,0
2026-07-13,referral,referral,last_click_op,0
2026-07-13,tiktok,tiktok_paid,last_click_sessions,734
2026-07-13,tiktok,tiktok_paid,last_click_qs,129
2026-07-13,tiktok,tiktok_paid,last_click_cp,2
2026-07-13,tiktok,tiktok_paid,last_click_op,2
2026-07-14,ai_tools,ai_tools,last_click_sessions,5
2026-07-14,ai_tools,ai_tools,last_click_qs,2
2026-07-14,ai_tools,ai_tools,last_click_cp,0
2026-07-14,ai_tools,ai_tools,last_click_op,0
2026-07-14,crm,crm_email,last_click_sessions,"2,574"
2026-07-14,crm,crm_email,last_click_qs,75
2026-07-14,crm,crm_email,last_click_cp,18
2026-07-14,crm,crm_email,last_click_op,14
2026-07-14,crm,crm_sms,last_click_sessions,"1,857"
2026-07-14,crm,crm_sms,last_click_qs,56
2026-07-14,crm,crm_sms,last_click_cp,52
2026-07-14,crm,crm_sms,last_click_op,45
2026-07-14,direct,direct,last_click_sessions,"5,559"
2026-07-14,direct,direct,last_click_qs,615
2026-07-14,direct,direct,last_click_cp,57
2026-07-14,direct,direct,last_click_op,36
2026-07-14,google,search_paid,last_click_sessions,"7,700"
2026-07-14,google,search_paid,last_click_qs,"1,360"
2026-07-14,google,search_paid,last_click_cp,109
2026-07-14,google,search_paid,last_click_op,77
2026-07-14,google,social_organic,last_click_sessions,4
2026-07-14,google,social_organic,last_click_qs,0
2026-07-14,google,social_organic,last_click_cp,0
2026-07-14,google,social_organic,last_click_op,0
2026-07-14,google,youtube_paid,last_click_sessions,1
2026-07-14,google,youtube_paid,last_click_qs,0
2026-07-14,google,youtube_paid,last_click_cp,0
2026-07-14,google,youtube_paid,last_click_op,0
2026-07-14,meta,meta_bof,last_click_sessions,249
2026-07-14,meta,meta_bof,last_click_qs,13
2026-07-14,meta,meta_bof,last_click_cp,1
2026-07-14,meta,meta_bof,last_click_op,1
2026-07-14,meta,meta_mof,last_click_sessions,680
2026-07-14,meta,meta_mof,last_click_qs,77
2026-07-14,meta,meta_mof,last_click_cp,0
2026-07-14,meta,meta_mof,last_click_op,0
2026-07-14,meta,meta_tof,last_click_sessions,"1,404"
2026-07-14,meta,meta_tof,last_click_qs,336
2026-07-14,meta,meta_tof,last_click_cp,0
2026-07-14,meta,meta_tof,last_click_op,0
2026-07-14,organic,search_organic,last_click_sessions,888
2026-07-14,organic,search_organic,last_click_qs,87
2026-07-14,organic,search_organic,last_click_cp,9
2026-07-14,organic,search_organic,last_click_op,4
2026-07-14,organic,social_organic,last_click_sessions,384
2026-07-14,organic,social_organic,last_click_qs,93
2026-07-14,organic,social_organic,last_click_cp,2
2026-07-14,organic,social_organic,last_click_op,2
2026-07-14,other,other,last_click_sessions,241
2026-07-14,other,other,last_click_qs,9
2026-07-14,other,other,last_click_cp,7
2026-07-14,other,other,last_click_op,6
2026-07-14,referral,referral,last_click_sessions,13
2026-07-14,referral,referral,last_click_qs,0
2026-07-14,referral,referral,last_click_cp,0
2026-07-14,referral,referral,last_click_op,0
2026-07-14,tiktok,tiktok_paid,last_click_sessions,656
2026-07-14,tiktok,tiktok_paid,last_click_qs,133
2026-07-14,tiktok,tiktok_paid,last_click_cp,2
2026-07-14,tiktok,tiktok_paid,last_click_op,2
2026-07-15,ai_tools,ai_tools,last_click_sessions,8
2026-07-15,ai_tools,ai_tools,last_click_qs,3
2026-07-15,ai_tools,ai_tools,last_click_cp,2
2026-07-15,ai_tools,ai_tools,last_click_op,1
2026-07-15,crm,crm_email,last_click_sessions,"2,312"
2026-07-15,crm,crm_email,last_click_qs,77
2026-07-15,crm,crm_email,last_click_cp,13
2026-07-15,crm,crm_email,last_click_op,8
2026-07-15,crm,crm_sms,last_click_sessions,"1,820"
2026-07-15,crm,crm_sms,last_click_qs,25
2026-07-15,crm,crm_sms,last_click_cp,22
2026-07-15,crm,crm_sms,last_click_op,16
2026-07-15,direct,direct,last_click_sessions,"5,282"
2026-07-15,direct,direct,last_click_qs,504
2026-07-15,direct,direct,last_click_cp,75
2026-07-15,direct,direct,last_click_op,57
2026-07-15,google,search_paid,last_click_sessions,"8,270"
2026-07-15,google,search_paid,last_click_qs,"1,436"
2026-07-15,google,search_paid,last_click_cp,129
2026-07-15,google,search_paid,last_click_op,80
2026-07-15,google,social_organic,last_click_sessions,7
2026-07-15,google,social_organic,last_click_qs,0
2026-07-15,google,social_organic,last_click_cp,0
2026-07-15,google,social_organic,last_click_op,0
2026-07-15,google,youtube_paid,last_click_sessions,4
2026-07-15,google,youtube_paid,last_click_qs,2
2026-07-15,google,youtube_paid,last_click_cp,0
2026-07-15,google,youtube_paid,last_click_op,0
2026-07-15,meta,meta_bof,last_click_sessions,47
2026-07-15,meta,meta_bof,last_click_qs,0
2026-07-15,meta,meta_bof,last_click_cp,0
2026-07-15,meta,meta_bof,last_click_op,0
2026-07-15,meta,meta_mof,last_click_sessions,166
2026-07-15,meta,meta_mof,last_click_qs,19
2026-07-15,meta,meta_mof,last_click_cp,1
2026-07-15,meta,meta_mof,last_click_op,1
2026-07-15,meta,meta_tof,last_click_sessions,"2,483"
2026-07-15,meta,meta_tof,last_click_qs,473
2026-07-15,meta,meta_tof,last_click_cp,2
2026-07-15,meta,meta_tof,last_click_op,2
2026-07-15,organic,search_organic,last_click_sessions,833
2026-07-15,organic,search_organic,last_click_qs,84
2026-07-15,organic,search_organic,last_click_cp,7
2026-07-15,organic,search_organic,last_click_op,5
2026-07-15,organic,social_organic,last_click_sessions,423
2026-07-15,organic,social_organic,last_click_qs,131
2026-07-15,organic,social_organic,last_click_cp,4
2026-07-15,organic,social_organic,last_click_op,4
2026-07-15,other,other,last_click_sessions,274
2026-07-15,other,other,last_click_qs,24
2026-07-15,other,other,last_click_cp,7
2026-07-15,other,other,last_click_op,3
2026-07-15,referral,referral,last_click_sessions,14
2026-07-15,referral,referral,last_click_qs,1
2026-07-15,referral,referral,last_click_cp,0
2026-07-15,referral,referral,last_click_op,0
2026-07-15,tiktok,tiktok_paid,last_click_sessions,499
2026-07-15,tiktok,tiktok_paid,last_click_qs,113
2026-07-15,tiktok,tiktok_paid,last_click_cp,2
2026-07-15,tiktok,tiktok_paid,last_click_op,2
2026-07-16,ai_tools,ai_tools,last_click_sessions,4
2026-07-16,ai_tools,ai_tools,last_click_qs,2
2026-07-16,ai_tools,ai_tools,last_click_cp,0
2026-07-16,ai_tools,ai_tools,last_click_op,0
2026-07-16,crm,crm_email,last_click_sessions,"2,339"
2026-07-16,crm,crm_email,last_click_qs,75
2026-07-16,crm,crm_email,last_click_cp,24
2026-07-16,crm,crm_email,last_click_op,19
2026-07-16,crm,crm_sms,last_click_sessions,"1,741"
2026-07-16,crm,crm_sms,last_click_qs,54
2026-07-16,crm,crm_sms,last_click_cp,53
2026-07-16,crm,crm_sms,last_click_op,44
2026-07-16,direct,direct,last_click_sessions,"6,047"
2026-07-16,direct,direct,last_click_qs,586
2026-07-16,direct,direct,last_click_cp,79
2026-07-16,direct,direct,last_click_op,60
2026-07-16,google,search_paid,last_click_sessions,"8,946"
2026-07-16,google,search_paid,last_click_qs,"1,570"
2026-07-16,google,search_paid,last_click_cp,128
2026-07-16,google,search_paid,last_click_op,78
2026-07-16,google,social_organic,last_click_sessions,7
2026-07-16,google,social_organic,last_click_qs,0
2026-07-16,google,social_organic,last_click_cp,0
2026-07-16,google,social_organic,last_click_op,0
2026-07-16,meta,meta_bof,last_click_sessions,636
2026-07-16,meta,meta_bof,last_click_qs,48
2026-07-16,meta,meta_bof,last_click_cp,2
2026-07-16,meta,meta_bof,last_click_op,1
2026-07-16,meta,meta_mof,last_click_sessions,"1,947"
2026-07-16,meta,meta_mof,last_click_qs,416
2026-07-16,meta,meta_mof,last_click_cp,1
2026-07-16,meta,meta_mof,last_click_op,1
2026-07-16,meta,meta_tof,last_click_sessions,"3,295"
2026-07-16,meta,meta_tof,last_click_qs,656
2026-07-16,meta,meta_tof,last_click_cp,4
2026-07-16,meta,meta_tof,last_click_op,3
2026-07-16,organic,search_organic,last_click_sessions,880
2026-07-16,organic,search_organic,last_click_qs,94
2026-07-16,organic,search_organic,last_click_cp,7
2026-07-16,organic,search_organic,last_click_op,7
2026-07-16,organic,social_organic,last_click_sessions,541
2026-07-16,organic,social_organic,last_click_qs,165
2026-07-16,organic,social_organic,last_click_cp,1
2026-07-16,organic,social_organic,last_click_op,1
2026-07-16,other,other,last_click_sessions,296
2026-07-16,other,other,last_click_qs,20
2026-07-16,other,other,last_click_cp,4
2026-07-16,other,other,last_click_op,1
2026-07-16,referral,referral,last_click_sessions,12
2026-07-16,referral,referral,last_click_qs,1
2026-07-16,referral,referral,last_click_cp,0
2026-07-16,referral,referral,last_click_op,0
2026-07-16,tiktok,tiktok_paid,last_click_sessions,538
2026-07-16,tiktok,tiktok_paid,last_click_qs,63
2026-07-16,tiktok,tiktok_paid,last_click_cp,3
2026-07-16,tiktok,tiktok_paid,last_click_op,3
2026-07-17,ai_tools,ai_tools,last_click_sessions,5
2026-07-17,ai_tools,ai_tools,last_click_qs,0
2026-07-17,ai_tools,ai_tools,last_click_cp,0
2026-07-17,ai_tools,ai_tools,last_click_op,0
2026-07-17,crm,crm_email,last_click_sessions,"2,088"
2026-07-17,crm,crm_email,last_click_qs,68
2026-07-17,crm,crm_email,last_click_cp,18
2026-07-17,crm,crm_email,last_click_op,14
2026-07-17,crm,crm_sms,last_click_sessions,"1,804"
2026-07-17,crm,crm_sms,last_click_qs,36
2026-07-17,crm,crm_sms,last_click_cp,35
2026-07-17,crm,crm_sms,last_click_op,33
2026-07-17,direct,direct,last_click_sessions,"5,191"
2026-07-17,direct,direct,last_click_qs,489
2026-07-17,direct,direct,last_click_cp,68
2026-07-17,direct,direct,last_click_op,53
2026-07-17,google,search_paid,last_click_sessions,"7,120"
2026-07-17,google,search_paid,last_click_qs,"1,285"
2026-07-17,google,search_paid,last_click_cp,98
2026-07-17,google,search_paid,last_click_op,71
2026-07-17,google,social_organic,last_click_sessions,8
2026-07-17,google,social_organic,last_click_qs,0
2026-07-17,google,social_organic,last_click_cp,0
2026-07-17,google,social_organic,last_click_op,0
2026-07-17,google,youtube_paid,last_click_sessions,3
2026-07-17,google,youtube_paid,last_click_qs,0
2026-07-17,google,youtube_paid,last_click_cp,0
2026-07-17,google,youtube_paid,last_click_op,0
2026-07-17,meta,meta_bof,last_click_sessions,501
2026-07-17,meta,meta_bof,last_click_qs,22
2026-07-17,meta,meta_bof,last_click_cp,3
2026-07-17,meta,meta_bof,last_click_op,3
2026-07-17,meta,meta_mof,last_click_sessions,262
2026-07-17,meta,meta_mof,last_click_qs,46
2026-07-17,meta,meta_mof,last_click_cp,1
2026-07-17,meta,meta_mof,last_click_op,1
2026-07-17,meta,meta_tof,last_click_sessions,"2,341"
2026-07-17,meta,meta_tof,last_click_qs,535
2026-07-17,meta,meta_tof,last_click_cp,4
2026-07-17,meta,meta_tof,last_click_op,2
2026-07-17,organic,search_organic,last_click_sessions,777
2026-07-17,organic,search_organic,last_click_qs,78
2026-07-17,organic,search_organic,last_click_cp,5
2026-07-17,organic,search_organic,last_click_op,2
2026-07-17,organic,social_organic,last_click_sessions,394
2026-07-17,organic,social_organic,last_click_qs,119
2026-07-17,organic,social_organic,last_click_cp,4
2026-07-17,organic,social_organic,last_click_op,4
2026-07-17,other,other,last_click_sessions,253
2026-07-17,other,other,last_click_qs,14
2026-07-17,other,other,last_click_cp,2
2026-07-17,other,other,last_click_op,2
2026-07-17,referral,referral,last_click_sessions,8
2026-07-17,referral,referral,last_click_qs,1
2026-07-17,referral,referral,last_click_cp,1
2026-07-17,referral,referral,last_click_op,1
2026-07-17,tiktok,tiktok_paid,last_click_sessions,548
2026-07-17,tiktok,tiktok_paid,last_click_qs,96
2026-07-17,tiktok,tiktok_paid,last_click_cp,0
2026-07-17,tiktok,tiktok_paid,last_click_op,0
2026-07-18,ai_tools,ai_tools,last_click_sessions,3
2026-07-18,ai_tools,ai_tools,last_click_qs,0
2026-07-18,ai_tools,ai_tools,last_click_cp,0
2026-07-18,ai_tools,ai_tools,last_click_op,0
2026-07-18,crm,crm_email,last_click_sessions,"1,803"
2026-07-18,crm,crm_email,last_click_qs,50
2026-07-18,crm,crm_email,last_click_cp,10
2026-07-18,crm,crm_email,last_click_op,10
2026-07-18,crm,crm_sms,last_click_sessions,"1,668"
2026-07-18,crm,crm_sms,last_click_qs,51
2026-07-18,crm,crm_sms,last_click_cp,51
2026-07-18,crm,crm_sms,last_click_op,44
2026-07-18,direct,direct,last_click_sessions,"4,864"
2026-07-18,direct,direct,last_click_qs,511
2026-07-18,direct,direct,last_click_cp,51
2026-07-18,direct,direct,last_click_op,38
2026-07-18,google,search_paid,last_click_sessions,"6,499"
2026-07-18,google,search_paid,last_click_qs,"1,240"
2026-07-18,google,search_paid,last_click_cp,88
2026-07-18,google,search_paid,last_click_op,62
2026-07-18,google,social_organic,last_click_sessions,5
2026-07-18,google,social_organic,last_click_qs,0
2026-07-18,google,social_organic,last_click_cp,0
2026-07-18,google,social_organic,last_click_op,0
2026-07-18,google,youtube_paid,last_click_sessions,2
2026-07-18,google,youtube_paid,last_click_qs,0
2026-07-18,google,youtube_paid,last_click_cp,0
2026-07-18,google,youtube_paid,last_click_op,0
2026-07-18,meta,meta_bof,last_click_sessions,563
2026-07-18,meta,meta_bof,last_click_qs,33
2026-07-18,meta,meta_bof,last_click_cp,2
2026-07-18,meta,meta_bof,last_click_op,1
2026-07-18,meta,meta_mof,last_click_sessions,121
2026-07-18,meta,meta_mof,last_click_qs,11
2026-07-18,meta,meta_mof,last_click_cp,1
2026-07-18,meta,meta_mof,last_click_op,0
2026-07-18,meta,meta_tof,last_click_sessions,"2,201"
2026-07-18,meta,meta_tof,last_click_qs,463
2026-07-18,meta,meta_tof,last_click_cp,4
2026-07-18,meta,meta_tof,last_click_op,2
2026-07-18,organic,search_organic,last_click_sessions,652
2026-07-18,organic,search_organic,last_click_qs,69
2026-07-18,organic,search_organic,last_click_cp,2
2026-07-18,organic,search_organic,last_click_op,2
2026-07-18,organic,social_organic,last_click_sessions,368
2026-07-18,organic,social_organic,last_click_qs,141
2026-07-18,organic,social_organic,last_click_cp,6
2026-07-18,organic,social_organic,last_click_op,4
2026-07-18,other,other,last_click_sessions,266
2026-07-18,other,other,last_click_qs,17
2026-07-18,other,other,last_click_cp,4
2026-07-18,other,other,last_click_op,3
2026-07-18,referral,referral,last_click_sessions,13
2026-07-18,referral,referral,last_click_qs,1
2026-07-18,referral,referral,last_click_cp,0
2026-07-18,referral,referral,last_click_op,0
2026-07-18,tiktok,tiktok_paid,last_click_sessions,432
2026-07-18,tiktok,tiktok_paid,last_click_qs,85
2026-07-18,tiktok,tiktok_paid,last_click_cp,1
2026-07-18,tiktok,tiktok_paid,last_click_op,1
2026-07-19,ai_tools,ai_tools,last_click_sessions,4
2026-07-19,ai_tools,ai_tools,last_click_qs,1
2026-07-19,ai_tools,ai_tools,last_click_cp,0
2026-07-19,ai_tools,ai_tools,last_click_op,0
2026-07-19,crm,crm_email,last_click_sessions,"2,117"
2026-07-19,crm,crm_email,last_click_qs,48
2026-07-19,crm,crm_email,last_click_cp,9
2026-07-19,crm,crm_email,last_click_op,7
2026-07-19,crm,crm_sms,last_click_sessions,"1,531"
2026-07-19,crm,crm_sms,last_click_qs,47
2026-07-19,crm,crm_sms,last_click_cp,47
2026-07-19,crm,crm_sms,last_click_op,38
2026-07-19,direct,direct,last_click_sessions,"5,233"
2026-07-19,direct,direct,last_click_qs,608
2026-07-19,direct,direct,last_click_cp,77
2026-07-19,direct,direct,last_click_op,63
2026-07-19,google,search_paid,last_click_sessions,"6,428"
2026-07-19,google,search_paid,last_click_qs,"1,264"
2026-07-19,google,search_paid,last_click_cp,90
2026-07-19,google,search_paid,last_click_op,53
2026-07-19,google,social_organic,last_click_sessions,2
2026-07-19,google,social_organic,last_click_qs,0
2026-07-19,google,social_organic,last_click_cp,0
2026-07-19,google,social_organic,last_click_op,0
2026-07-19,meta,meta_bof,last_click_sessions,690
2026-07-19,meta,meta_bof,last_click_qs,71
2026-07-19,meta,meta_bof,last_click_cp,3
2026-07-19,meta,meta_bof,last_click_op,2
2026-07-19,meta,meta_mof,last_click_sessions,142
2026-07-19,meta,meta_mof,last_click_qs,8
2026-07-19,meta,meta_mof,last_click_cp,0
2026-07-19,meta,meta_mof,last_click_op,0
2026-07-19,meta,meta_tof,last_click_sessions,"2,303"
2026-07-19,meta,meta_tof,last_click_qs,499
2026-07-19,meta,meta_tof,last_click_cp,4
2026-07-19,meta,meta_tof,last_click_op,3
2026-07-19,organic,search_organic,last_click_sessions,726
2026-07-19,organic,search_organic,last_click_qs,70
2026-07-19,organic,search_organic,last_click_cp,11
2026-07-19,organic,search_organic,last_click_op,6
2026-07-19,organic,social_organic,last_click_sessions,456
2026-07-19,organic,social_organic,last_click_qs,138
2026-07-19,organic,social_organic,last_click_cp,1
2026-07-19,organic,social_organic,last_click_op,1
2026-07-19,other,other,last_click_sessions,238
2026-07-19,other,other,last_click_qs,23
2026-07-19,other,other,last_click_cp,3
2026-07-19,other,other,last_click_op,3
2026-07-19,referral,referral,last_click_sessions,9
2026-07-19,referral,referral,last_click_qs,0
2026-07-19,referral,referral,last_click_cp,0
2026-07-19,referral,referral,last_click_op,0
2026-07-19,tiktok,tiktok_paid,last_click_sessions,600
2026-07-19,tiktok,tiktok_paid,last_click_qs,145
2026-07-19,tiktok,tiktok_paid,last_click_cp,6
2026-07-19,tiktok,tiktok_paid,last_click_op,2
2026-07-20,ai_tools,ai_tools,last_click_sessions,6
2026-07-20,ai_tools,ai_tools,last_click_qs,2
2026-07-20,ai_tools,ai_tools,last_click_cp,0
2026-07-20,ai_tools,ai_tools,last_click_op,0
2026-07-20,crm,crm_email,last_click_sessions,"2,279"
2026-07-20,crm,crm_email,last_click_qs,60
2026-07-20,crm,crm_email,last_click_cp,17
2026-07-20,crm,crm_email,last_click_op,15
2026-07-20,crm,crm_sms,last_click_sessions,"1,913"
2026-07-20,crm,crm_sms,last_click_qs,47
2026-07-20,crm,crm_sms,last_click_cp,46
2026-07-20,crm,crm_sms,last_click_op,44
2026-07-20,direct,direct,last_click_sessions,"5,274"
2026-07-20,direct,direct,last_click_qs,638
2026-07-20,direct,direct,last_click_cp,77
2026-07-20,direct,direct,last_click_op,65
2026-07-20,google,search_paid,last_click_sessions,"6,472"
2026-07-20,google,search_paid,last_click_qs,"1,233"
2026-07-20,google,search_paid,last_click_cp,94
2026-07-20,google,search_paid,last_click_op,67
2026-07-20,google,social_organic,last_click_sessions,3
2026-07-20,google,social_organic,last_click_qs,0
2026-07-20,google,social_organic,last_click_cp,0
2026-07-20,google,social_organic,last_click_op,0
2026-07-20,meta,meta_bof,last_click_sessions,746
2026-07-20,meta,meta_bof,last_click_qs,72
2026-07-20,meta,meta_bof,last_click_cp,1
2026-07-20,meta,meta_bof,last_click_op,1
2026-07-20,meta,meta_mof,last_click_sessions,132
2026-07-20,meta,meta_mof,last_click_qs,4
2026-07-20,meta,meta_mof,last_click_cp,1
2026-07-20,meta,meta_mof,last_click_op,1
2026-07-20,meta,meta_tof,last_click_sessions,"2,211"
2026-07-20,meta,meta_tof,last_click_qs,479
2026-07-20,meta,meta_tof,last_click_cp,1
2026-07-20,meta,meta_tof,last_click_op,0
2026-07-20,organic,search_organic,last_click_sessions,867
2026-07-20,organic,search_organic,last_click_qs,81
2026-07-20,organic,search_organic,last_click_cp,9
2026-07-20,organic,search_organic,last_click_op,4
2026-07-20,organic,social_organic,last_click_sessions,486
2026-07-20,organic,social_organic,last_click_qs,156
2026-07-20,organic,social_organic,last_click_cp,4
2026-07-20,organic,social_organic,last_click_op,3
2026-07-20,other,other,last_click_sessions,284
2026-07-20,other,other,last_click_qs,20
2026-07-20,other,other,last_click_cp,2
2026-07-20,other,other,last_click_op,2
2026-07-20,referral,referral,last_click_sessions,18
2026-07-20,referral,referral,last_click_qs,1
2026-07-20,referral,referral,last_click_cp,0
2026-07-20,referral,referral,last_click_op,0
2026-07-20,tiktok,tiktok_paid,last_click_sessions,466
2026-07-20,tiktok,tiktok_paid,last_click_qs,104
2026-07-20,tiktok,tiktok_paid,last_click_cp,2
2026-07-20,tiktok,tiktok_paid,last_click_op,2
2026-07-21,ai_tools,ai_tools,last_click_sessions,7
2026-07-21,ai_tools,ai_tools,last_click_qs,0
2026-07-21,ai_tools,ai_tools,last_click_cp,0
2026-07-21,ai_tools,ai_tools,last_click_op,0
2026-07-21,crm,crm_email,last_click_sessions,"2,216"
2026-07-21,crm,crm_email,last_click_qs,63
2026-07-21,crm,crm_email,last_click_cp,18
2026-07-21,crm,crm_email,last_click_op,17
2026-07-21,crm,crm_sms,last_click_sessions,"1,689"
2026-07-21,crm,crm_sms,last_click_qs,38
2026-07-21,crm,crm_sms,last_click_cp,37
2026-07-21,crm,crm_sms,last_click_op,35
2026-07-21,direct,direct,last_click_sessions,"5,753"
2026-07-21,direct,direct,last_click_qs,741
2026-07-21,direct,direct,last_click_cp,100
2026-07-21,direct,direct,last_click_op,74
2026-07-21,google,search_paid,last_click_sessions,"7,498"
2026-07-21,google,search_paid,last_click_qs,"1,505"
2026-07-21,google,search_paid,last_click_cp,113
2026-07-21,google,search_paid,last_click_op,72
2026-07-21,google,social_organic,last_click_sessions,5
2026-07-21,google,social_organic,last_click_qs,0
2026-07-21,google,social_organic,last_click_cp,0
2026-07-21,google,social_organic,last_click_op,0
2026-07-21,google,youtube_paid,last_click_sessions,2
2026-07-21,google,youtube_paid,last_click_qs,0
2026-07-21,google,youtube_paid,last_click_cp,0
2026-07-21,google,youtube_paid,last_click_op,0
2026-07-21,meta,meta_bof,last_click_sessions,"1,182"
2026-07-21,meta,meta_bof,last_click_qs,124
2026-07-21,meta,meta_bof,last_click_cp,4
2026-07-21,meta,meta_bof,last_click_op,4
2026-07-21,meta,meta_mof,last_click_sessions,135
2026-07-21,meta,meta_mof,last_click_qs,6
2026-07-21,meta,meta_mof,last_click_cp,0
2026-07-21,meta,meta_mof,last_click_op,0
2026-07-21,meta,meta_tof,last_click_sessions,"3,346"
2026-07-21,meta,meta_tof,last_click_qs,848
2026-07-21,meta,meta_tof,last_click_cp,7
2026-07-21,meta,meta_tof,last_click_op,4
2026-07-21,organic,search_organic,last_click_sessions,952
2026-07-21,organic,search_organic,last_click_qs,103
2026-07-21,organic,search_organic,last_click_cp,11
2026-07-21,organic,search_organic,last_click_op,7
2026-07-21,organic,social_organic,last_click_sessions,616
2026-07-21,organic,social_organic,last_click_qs,213
2026-07-21,organic,social_organic,last_click_cp,3
2026-07-21,organic,social_organic,last_click_op,2
2026-07-21,other,other,last_click_sessions,292
2026-07-21,other,other,last_click_qs,16
2026-07-21,other,other,last_click_cp,2
2026-07-21,other,other,last_click_op,2
2026-07-21,referral,referral,last_click_sessions,14
2026-07-21,referral,referral,last_click_qs,0
2026-07-21,referral,referral,last_click_cp,0
2026-07-21,referral,referral,last_click_op,0
2026-07-21,tiktok,tiktok_paid,last_click_sessions,631
2026-07-21,tiktok,tiktok_paid,last_click_qs,189
2026-07-21,tiktok,tiktok_paid,last_click_cp,6
2026-07-21,tiktok,tiktok_paid,last_click_op,4
2026-07-22,ai_tools,ai_tools,last_click_sessions,5
2026-07-22,ai_tools,ai_tools,last_click_qs,0
2026-07-22,ai_tools,ai_tools,last_click_cp,0
2026-07-22,ai_tools,ai_tools,last_click_op,0
2026-07-22,crm,crm_email,last_click_sessions,"2,147"
2026-07-22,crm,crm_email,last_click_qs,72
2026-07-22,crm,crm_email,last_click_cp,20
2026-07-22,crm,crm_email,last_click_op,16
2026-07-22,crm,crm_sms,last_click_sessions,"1,913"
2026-07-22,crm,crm_sms,last_click_qs,51
2026-07-22,crm,crm_sms,last_click_cp,49
2026-07-22,crm,crm_sms,last_click_op,44
2026-07-22,direct,direct,last_click_sessions,"5,960"
2026-07-22,direct,direct,last_click_qs,774
2026-07-22,direct,direct,last_click_cp,96
2026-07-22,direct,direct,last_click_op,71
2026-07-22,google,search_paid,last_click_sessions,"8,221"
2026-07-22,google,search_paid,last_click_qs,"1,512"
2026-07-22,google,search_paid,last_click_cp,107
2026-07-22,google,search_paid,last_click_op,75
2026-07-22,google,social_organic,last_click_sessions,3
2026-07-22,google,social_organic,last_click_qs,1
2026-07-22,google,social_organic,last_click_cp,1
2026-07-22,google,social_organic,last_click_op,0
2026-07-22,google,youtube_paid,last_click_sessions,4
2026-07-22,google,youtube_paid,last_click_qs,2
2026-07-22,google,youtube_paid,last_click_cp,0
2026-07-22,google,youtube_paid,last_click_op,0
2026-07-22,meta,meta_bof,last_click_sessions,"1,161"
2026-07-22,meta,meta_bof,last_click_qs,106
2026-07-22,meta,meta_bof,last_click_cp,0
2026-07-22,meta,meta_bof,last_click_op,0
2026-07-22,meta,meta_mof,last_click_sessions,120
2026-07-22,meta,meta_mof,last_click_qs,6
2026-07-22,meta,meta_mof,last_click_cp,0
2026-07-22,meta,meta_mof,last_click_op,0
2026-07-22,meta,meta_tof,last_click_sessions,"3,511"
2026-07-22,meta,meta_tof,last_click_qs,850
2026-07-22,meta,meta_tof,last_click_cp,10
2026-07-22,meta,meta_tof,last_click_op,7
2026-07-22,organic,search_organic,last_click_sessions,968
2026-07-22,organic,search_organic,last_click_qs,104
2026-07-22,organic,search_organic,last_click_cp,4
2026-07-22,organic,search_organic,last_click_op,3
2026-07-22,organic,social_organic,last_click_sessions,635
2026-07-22,organic,social_organic,last_click_qs,203
2026-07-22,organic,social_organic,last_click_cp,4
2026-07-22,organic,social_organic,last_click_op,3
2026-07-22,other,other,last_click_sessions,284
2026-07-22,other,other,last_click_qs,13
2026-07-22,other,other,last_click_cp,2
2026-07-22,other,other,last_click_op,1
2026-07-22,referral,referral,last_click_sessions,18
2026-07-22,referral,referral,last_click_qs,0
2026-07-22,referral,referral,last_click_cp,0
2026-07-22,referral,referral,last_click_op,0
2026-07-22,tiktok,tiktok_paid,last_click_sessions,772
2026-07-22,tiktok,tiktok_paid,last_click_qs,185
2026-07-22,tiktok,tiktok_paid,last_click_cp,8
2026-07-22,tiktok,tiktok_paid,last_click_op,5
2026-07-23,ai_tools,ai_tools,last_click_sessions,6
2026-07-23,ai_tools,ai_tools,last_click_qs,1
2026-07-23,ai_tools,ai_tools,last_click_cp,0
2026-07-23,ai_tools,ai_tools,last_click_op,0
2026-07-23,crm,crm_email,last_click_sessions,"2,192"
2026-07-23,crm,crm_email,last_click_qs,83
2026-07-23,crm,crm_email,last_click_cp,14
2026-07-23,crm,crm_email,last_click_op,10
2026-07-23,crm,crm_sms,last_click_sessions,"1,557"
2026-07-23,crm,crm_sms,last_click_qs,48
2026-07-23,crm,crm_sms,last_click_cp,48
2026-07-23,crm,crm_sms,last_click_op,43
2026-07-23,direct,direct,last_click_sessions,"5,976"
2026-07-23,direct,direct,last_click_qs,725
2026-07-23,direct,direct,last_click_cp,72
2026-07-23,direct,direct,last_click_op,59
2026-07-23,google,search_paid,last_click_sessions,"8,468"
2026-07-23,google,search_paid,last_click_qs,"1,542"
2026-07-23,google,search_paid,last_click_cp,98
2026-07-23,google,search_paid,last_click_op,59
2026-07-23,google,social_organic,last_click_sessions,3
2026-07-23,google,social_organic,last_click_qs,0
